,Pressure,Property,Liq_Sat,Vap_Sat,75,100,125,150,175,200,220,225,240,250,260,275,280,290,300,320,325,340,350,360,375,380,400,425,450,475,500,525,550,575,600,625,650,New Column
277,2500.0,U,958.969,2601.2,,,,,,,,2603.8,,2662.0,,2714.5,,,2763.1,,2809.3,,2853.9,,2897.5,,2940.6,2983.4,3026.2,3069.0,3112.1,3155.4,3198.9,,3287.1,,3376.7,U at 2500.0
281,2600.0,U,968.597,2601.5,,,,,,,,,,2658.4,,2711.7,,,2760.9,,2807.4,,2852.3,,2896.1,,2939.4,2982.3,3025.2,3068.1,3111.2,3154.6,3198.2,,3286.5,,3376.1,U at 2600.0
285,2700.0,U,977.968,2601.8,,,,,,,,,,2654.7,,2708.8,,,2758.6,,2805.6,,2850.7,,2894.8,,2938.2,2981.2,3024.2,3067.2,3110.4,3153.8,3197.5,,3285.8,,3375.6,U at 2700.0
289,2800.0,U,987.1,2602.1,,,,,,,,,,2650.9,,2705.9,,,2756.3,,2803.7,,2849.2,,2893.4,,2937.0,2980.2,3023.2,3066.3,3109.6,3153.1,3196.8,,3285.2,,3375.0,U at 2800.0
293,2900.0,U,996.008,2602.3,,,,,,,,,,2647.1,,2702.9,,,2754.0,,2801.8,,2847.6,,2892.0,,2935.8,2979.1,3022.3,3065.5,3108.8,3152.3,3196.1,,3284.6,,3374.5,U at 2900.0
297,3000.0,U,1004.7,2602.4,,,,,,,,,,2643.2,,2700.0,,,2751.6,,2799.9,,2846.0,,2890.7,,2934.6,2978.0,3021.3,3064.6,3107.9,3151.5,3195.4,,3284.0,,3373.9,U at 3000.0
301,3100.0,U,1013.2,2602.5,,,,,,,,,,2639.2,,2697.0,,,2749.2,,2797.9,,2844.3,,2889.3,,2933.4,2976.9,3020.3,3063.7,3107.1,3150.8,3194.7,,3283.3,,3373.4,U at 3100.0
305,3200.0,U,1021.5,2602.5,,,,,,,,,,2635.2,,2693.9,,,2746.8,,2796.0,,2842.7,,2887.9,,2932.1,2975.9,3019.3,3062.8,3106.3,3150.0,3193.9,,3282.7,,3372.8,U at 3200.0
309,3300.0,U,1029.7,2602.5,,,,,,,,,,2631.1,,2690.8,,,2744.4,,2794.0,,2841.1,,2886.5,,2930.9,2974.8,3018.3,3061.9,3105.5,3149.2,3193.2,,3282.1,,3372.3,U at 3300.0
313,3400.0,U,1037.6,2602.5,,,,,,,,,,2626.9,,2687.7,,,2741.9,,2792.0,,2839.4,,2885.1,,2929.7,2973.7,3017.4,3061.0,3104.6,3148.4,3192.5,,3281.5,,3371.7,U at 3400.0
317,3500.0,U,1045.4,2602.4,,,,,,,,,,2622.7,,2684.5,,,2739.5,,2790.0,,2837.8,,2883.7,,2928.4,2972.6,3016.4,3060.1,3103.8,3147.7,3191.8,,3280.8,,3371.2,U at 3500.0
321,3600.0,U,1053.1,2602.2,,,,,,,,,,2618.4,,2681.3,,,2737.0,,2788.0,,2836.1,,2882.3,,2927.2,2971.5,3015.4,3059.2,3103.0,3146.9,3191.1,,3280.2,,3370.6,U at 3600.0
325,3700.0,U,1060.6,2602.1,,,,,,,,,,2614.0,,2678.0,,,2734.4,,2786.0,,2834.4,,2880.8,,2926.0,2970.4,3014.4,3058.2,3102.1,3146.1,3190.4,,3279.6,,3370.1,U at 3700.0
329,3800.0,U,1068.0,2601.9,,,,,,,,,,2609.5,,2674.7,,,2731.9,,2783.9,,2832.7,,2879.4,,2924.7,2969.3,3013.4,3057.3,3101.3,3145.4,3189.6,,3279.0,,3369.5,U at 3800.0
333,3900.0,U,1075.3,2601.6,,,,,,,,,,2605.0,,2671.4,,,2729.3,,2781.9,,2831.0,,2877.9,,2923.5,2968.2,3012.4,3056.4,3100.5,3144.6,3188.9,,3278.3,,3369.0,U at 3900.0
337,4000.0,U,1082.4,2601.3,,,,,,,,,,,,2668.0,,,2726.7,,2779.8,,2829.3,,2876.5,,2922.2,2967.0,3011.4,3055.5,3099.6,3143.8,3188.2,,3277.7,,3368.4,U at 4000.0
341,4100.0,U,1089.4,2601.0,,,,,,,,,,,2624.6,2664.5,,,2724.0,,2777.7,,2827.6,,2875.0,,2920.9,2965.9,3010.4,3054.6,3098.8,3143.0,3187.5,3232.1,3277.1,,3367.9,U at 4100.0
345,4200.0,U,1096.3,2600.7,,,,,,,,,,,2620.4,2661.0,,,2721.4,,2775.6,,2825.8,,2873.6,,2919.7,2964.8,3009.4,3053.7,3097.9,3142.3,3186.8,3231.5,3276.5,,3367.3,U at 4200.0
349,4300.0,U,1103.1,2600.3,,,,,,,,,,,2616.2,2657.5,,,2718.7,,2773.4,,2824.1,,2872.1,,2918.4,2963.7,3008.4,3052.8,3097.1,3141.5,3186.0,3230.8,3275.8,,3366.8,U at 4300.0
